time_s,v_mps,a_mps2,P_meas_W,CdA,Crr,eta,P_aux_W,mass_kg,style,source
30,12.549811280570474,-0.25414255965255617,2134.568350211953,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
31,12.296804725563574,-0.12434312546692627,3342.7861563580464,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
32,12.301125029636621,0.12354769333373561,4720.934015916796,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
33,12.543900112231045,0.23694956931413724,5997.896574023084,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
34,12.775024168264896,0.19431265565392764,6801.55016056147,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
35,12.9325254235389,0.08159681827691312,6901.628595854426,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
36,12.938217804818722,0.06219284814754644,6604.805065839298,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
37,13.056911119833993,0.08384872914916652,6343.182273526584,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
38,13.105915263117055,0.10396601622073298,6166.0718463422845,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
39,13.264843152275459,0.12691315825992788,5820.283751935453,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
40,13.35974157963691,0.07559813692732487,5236.525847819069,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
41,13.416039426130109,-0.011426242623874039,4657.186423761114,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
42,13.336889094389162,-0.08175184644555156,4251.72097307673,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
43,13.252535733239005,-0.04273906962128837,3998.0658018805443,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
44,13.251410955146586,0.06856071169714273,3984.157464557531,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
45,13.389657156633291,0.0247452922905822,4263.152835774386,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
46,13.30090153972775,-0.05853089678790635,4891.859956592033,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
47,13.272595363057478,0.01025181536866615,5937.824953459433,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
48,13.321405170465082,0.08828316652966084,7305.783096947897,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
49,13.4491616961168,0.23306349836245843,8933.398737284775,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
50,13.78753216719,0.3637202139417015,10389.61033257656,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
51,14.176602124000203,0.2433438445703695,11298.876823547615,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
52,14.274219856330738,0.29757910439942226,11616.836816350411,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
53,14.771760332799047,0.26739448262980936,11619.414808735748,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
54,14.809008821590357,0.1743349781710668,11613.773306622412,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
55,15.120430289141181,0.2804388115721492,11459.567877237214,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
56,15.369886444734655,0.24366438594595952,11252.963218509734,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
57,15.6077590610331,0.23920828037434205,10798.0478754975,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
58,15.84830300548334,0.1174228840986471,10086.782407267254,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
59,15.842604829230394,0.15373533333505396,8884.290089590957,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
60,16.155773672153448,0.1056999268780503,7702.6555447049905,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
61,16.054004682986495,-0.019579214761582975,7118.223698125559,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
62,16.11661524263028,-0.016608899976178648,7204.207728359465,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
63,16.020786883034138,-0.01517107004664453,7608.235096091521,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
64,16.086273102536992,0.21637750096125608,8104.256857156169,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
65,16.45354188495665,0.20334990559837784,8762.13208891637,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
66,16.492972913733748,0.0056419256688826636,8991.881839131378,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
67,16.464825736294415,0.08890067797907619,8672.619297564823,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
68,16.6707742696919,0.15272388170351903,8048.5309426265785,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
69,16.770273499701453,0.018238001762499678,7916.796096548825,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
70,16.7072502732169,0.03458180920013554,8042.882833972653,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
71,16.839437118101724,0.027558977049956468,8089.424360189572,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
72,16.762368227316813,0.14830844143113708,8007.290811599528,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
73,17.136054000964,0.10837021769935973,7668.873031922255,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
74,16.979108662715532,0.003744592395957369,6793.313405143021,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
75,17.143543185755913,0.026995129935949436,5651.196786464326,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
76,17.03309892258743,-0.1349077102069085,5059.8326882135325,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
77,16.873727765342096,-0.12529783340220213,4965.572303742026,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
78,16.782503255783027,-0.013207477233397213,5230.640605816529,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
79,16.8473128108753,0.1170819579905853,5445.064216181221,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
80,17.016667171764198,-1.4769182744345244e-05,5738.257018393769,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
81,16.847283272509813,-0.08353942272393589,5828.3681405516945,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
82,16.849588326316326,-0.03816778233159823,5793.209447481611,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
83,16.770947707846616,-0.003576169033916443,5726.0644114026145,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
84,16.842435988248493,0.06539276192160237,5776.279577117674,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
85,16.90173323168982,0.027227752015127393,5698.459532416004,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
86,16.896891492278748,-0.09080931995261743,5309.229525436882,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
87,16.720114591784586,-0.029751994740815135,4973.0918937657325,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
88,16.837387502797117,-0.04281843096545224,4730.66878168982,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
89,16.634477729853682,-0.09096647621399434,4798.330455915475,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
90,16.65545455036913,0.06362137810534385,5163.61648497999,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
91,16.76172048606437,-0.08026087956541339,6026.960335375126,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
92,16.494932791238302,-0.03296256494606986,6853.642050198927,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
93,16.69579535617223,0.14045440490319905,7481.541562226136,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
94,16.7758416010447,0.16244080400744387,8140.993069637022,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
95,17.020676964187118,0.03031674696033093,8904.613011453013,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
96,16.836475094965362,-0.0006858396943254519,9331.470410886688,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
97,17.019305284798467,0.2238131302191544,9361.122276824613,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
98,17.28410135540367,0.15132191354134683,9467.290447018904,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
99,17.32194911188116,0.06444038300893062,9414.160077639031,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
100,17.412982121421532,0.09258725467529594,8945.429084999698,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
101,17.507123621231752,0.04444532669923973,8251.353691524173,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
102,17.50187277482001,0.05293271037454694,7670.938981276307,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
103,17.612989041980846,0.01676279412797399,7259.2453129898395,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
104,17.53539836307596,0.014352895166164004,7132.384556332828,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
105,17.641694832313174,-0.015652047995336815,7216.545366070051,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
106,17.504094267085286,-0.0017332919636672273,7254.892665223056,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
107,17.63822824838584,0.13949668208178068,7457.71476945785,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
108,17.783087631248847,0.00968392210100788,7987.306525096586,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
109,17.657596092587855,-0.055811401018942774,8288.204208941926,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
110,17.67146482921096,0.15007961809089032,8149.362656284912,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
111,17.957755328769636,0.13755429286418064,7703.475154971628,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
112,17.946573414939323,-0.04145197811645218,7180.071690916559,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
113,17.87485137253673,-0.03234804748879938,6241.407690538268,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
114,17.881877319961724,-0.054868249880350106,5024.979966838382,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
115,17.76511487277603,-0.06067213802589322,4177.191690540377,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
116,17.760533043909938,-0.09173047819264468,3623.121904713851,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
117,17.581653916390742,-0.1593019490039076,3076.7844997347056,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
118,17.441929145902122,-0.06387316740064186,2748.231549378401,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
119,17.45390758158946,-0.14636220535282618,2686.248776028234,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
120,17.14920473519647,-0.1745690080117157,2852.0199860705584,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
121,17.104769565566027,-0.018348127267236336,3441.53905172057,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
122,17.112508480661997,-0.1247716629685538,4340.612543772568,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
123,16.85522623962892,-0.07051406088455714,5353.519394371665,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
124,16.971480358892883,0.13288907194458233,6183.821174170458,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
125,17.121004383518084,0.005500860602788649,6736.013925546966,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
126,16.98248208009846,0.024877132344638397,7187.757236307596,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
127,17.17075864820736,0.058281552258176106,7190.943602688087,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
128,17.099045184614813,-0.03164513539232061,7035.924250515355,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
129,17.10746837742272,0.12194707325366672,7079.1191237554385,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
130,17.342939331122146,-0.0335694350362683,6941.251464409518,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
131,17.040329507350183,-0.00908101521013549,6204.870650413704,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
132,17.324777300701875,0.1428673092934396,4779.929823675226,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
133,17.326064125937062,-0.15790230382288684,2169.8754203972658,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
134,17.0089726930561,-0.19732330145098054,0.0,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
135,16.9314175230351,-0.2723735437941208,0.0,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
136,16.46422560546786,-0.7022636140252603,0.0,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
137,15.52689029498458,-0.8206060630540728,0.0,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
138,14.823013479359714,-0.6055091991545192,0.0,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
139,14.315871896675542,-0.4241851998003554,0.0,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
140,13.974643079759003,-0.18108091177548946,0.0,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
141,13.953710073124563,-0.0023449531675749924,2144.215529701887,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
142,13.969953173423853,0.09104062491101939,5170.005041029694,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
143,14.135791322946602,0.06342331282244906,7646.449192822205,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
144,14.096799799068751,0.19683368940300383,9554.785638328825,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
145,14.52945870175261,0.30602210091989246,11041.058792438525,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
146,14.708844000908536,0.31495735345592557,12345.82358258773,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
147,15.159373408664461,0.32600828932587333,12851.994084731035,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
148,15.360860579560283,0.26098036923287893,12124.262489494615,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
149,15.681334147130219,0.35848325740560494,10703.815338234659,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
150,16.077827094371493,0.07266049634921679,9391.909506931277,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
151,15.826655139828652,-0.15348943913455937,8136.020743818585,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
152,15.770848216102374,0.15376097782182008,7061.220725321046,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
153,16.134177095472293,0.12857858035372072,6823.287030986033,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
154,16.028005376809816,-0.04063751033958596,7623.9362874243125,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
155,16.05290207479312,0.015373365126960081,8623.087407671548,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
156,16.058752107063736,0.16526071983770763,9113.961649781066,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
157,16.383423514468536,0.28708763015541017,9589.674504808487,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
158,16.632927367374556,0.1603488847994754,9905.569342312703,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
159,16.704121284067487,0.0003257292544542878,9536.394534599322,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
160,16.633578825883465,0.13720874955961726,8973.482214024434,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
161,16.97853878318672,0.10333792527275243,8777.855293097711,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
162,16.84025467642897,-0.007400716732160362,8971.176461231353,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
163,16.9637373497224,0.19140980697325816,8940.266359663918,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
164,17.223074290375486,0.1322454535751607,8607.691571050937,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
165,17.228228256872722,0.03401019060849109,8098.33291767938,0.6752270773308121,0.010357223491135732,0.8723985424863001,630.6991170680599,1576.8726795858204,epa_hwy,real_aug
